pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
sak	CP020798.1	7400001	7450000	0.00169718221516	21190	113644	66960400	0
sak	CP020798.1	7450001	7500000	0.0016465019637484	22809	118674	72076440	0
sak	CP020798.1	7500001	7550000	0.0015975193897017	29069	146745	91858040	0
sak	CP020798.1	7550001	7600000	0.0016993969832077	18525	99481	58539000	0
sak	CP020798.1	7600001	7650000	0.0011607110584186	26265	96336	82997400	0
sak	CP020798.1	7650001	7700000	0.001393942782853	27165	119658	85841400	0
sak	CP020798.1	7700001	7750000	0.0021174545571808	21982	147085	69463120	0
sak	CP020798.1	7750001	7800000	0.0024357322087284	21677	166846	68499320	0
sak	CP020798.1	7800001	7850000	0.0018020865339571	25913	147564	81885080	0
sak	CP020798.1	7850001	7900000	0.0017994110175277	24565	139680	77625400	0
sak	CP020798.1	7900001	7950000	0.0016112428948664	22343	113760	70603880	0
sak	CP020798.1	7950001	8000000	0.0009531767237017	21016	63301	66410560	0
sak	CP020798.1	8000001	8050000	0.0013345515677094	23372	98564	73855520	0
sak	CP020798.1	8050001	8100000	0.0015076981928733	22005	104839	69535800	0
sak	CP020798.1	8100001	8150000	0.001389215597842	21471	94256	67848360	0
sak	CP020798.1	8150001	8200000	0.0017320279764796	16703	91419	52781480	0
sak	CP020798.1	8200001	8250000	0.0016132108467167	23561	120108	74452760	0
sak	CP020798.1	8250001	8300000	0.0048020401456368	15638	237298	49416080	0
sak	CP020798.1	8300001	8350000	0.004703677091547	8139	120975	25719240	0
sak	CP020798.1	8350001	8400000	0.0063251957423537	11388	227619	35986080	0
sak	CP020798.1	8400001	8450000	0.0018256363491615	22737	131170	71848920	0
sak	CP020798.1	8450001	8500000	0.001515627939477	25905	124069	81859800	0
sak	CP020798.1	8500001	8550000	0.0016225073338591	24315	124666	76835400	0
sak	CP020798.1	8550001	8600000	0.0016011778598764	22521	113950	71166360	0
sak	CP020798.1	8600001	8650000	0.0015820138474679	27504	137497	86912640	0
sak	CP020798.1	8650001	8700000	0.0017824372950345	20245	114030	63974200	0
sak	CP020798.1	8700001	8750000	0.0018254028665681	23614	136212	74620240	0
sak	CP020798.1	8750001	8800000	0.0027594407534677	26552	231529	83904320	0
sak	CP020798.1	8800001	8850000	0.0030589657488857	27869	269391	88066040	0
sak	CP020798.1	8850001	8900000	0.0018140124538573	26819	153734	84748040	0
sak	CP020798.1	8900001	8950000	0.0021673310039062	17139	117381	54159240	0
sak	CP020798.1	8950001	9000000	0.0002005347593582	374	237	1181840	0
sak	CP020798.1	9000001	9050000	0.001133751540271	2825	10121	8927000	0
sak	CP020798.1	9050001	9100000	0.0039081036937304	2294	28330	7249040	0
sak	CP020798.1	9100001	9150000	0.0061547323690464	24194	470548	76453040	0
sak	CP020798.1	9150001	9200000	0.0015591089091207	29734	146493	93959440	0
sak	CP020798.1	9200001	9250000	0.0018722827132468	26320	155720	83171200	0
sak	CP020798.1	9250001	9300000	0.0017288456225765	33082	180732	104539120	0
sak	CP020798.1	9300001	9350000	0.0019675761101363	28266	175745	89320560	0
sak	CP020798.1	9350001	9400000	0.0021889604419739	23792	164572	75182720	0
sak	CP020798.1	9400001	9450000	0.0013244130973563	30711	128530	97046760	0
sak	CP020798.1	9450001	9500000	0.0018727472080666	24221	143337	76538360	0
sak	CP020798.1	9500001	9550000	0.0010590665006833	27434	91812	86691440	0
sak	CP020798.1	9550001	9600000	0.0013516604626675	29357	125391	92768120	0
sak	CP020798.1	9600001	9650000	0.0019254177434738	29981	182414	94739960	0
sak	CP020798.1	9650001	9700000	0.0019340131426806	29996	183320	94787360	0
sak	CP020798.1	9700001	9750000	0.00176238010764	25260	140676	79821600	0
sak	CP020798.1	9750001	9800000	0.0012139550302227	23331	89500	73725960	0
sak	CP020798.1	9800001	9850000	0.0022096816608504	24934	174104	78791440	0
sak	CP020798.1	9850001	9900000	0.0017782650029231	22063	123979	69719080	0
sak	CP020798.1	9900001	9950000	0.0018931698714418	22294	133372	70449040	0
sak	CP020798.1	9950001	10000000	0.0018583720459619	22894	134444	72345040	0
sak	CP020798.1	10000001	10050000	0.0011488700427579	23944	86927	75663040	0
sak	CP020798.1	10050001	10100000	0.0017779563937313	26867	150948	84899720	0
sak	CP020798.1	10100001	10150000	0.0011236145207304	24683	87640	77998280	0
sak	CP020798.1	10150001	10200000	0.0016425526031109	23894	124021	75505040	0
sak	CP020798.1	10200001	10250000	0.0013798752809428	24933	108718	78788280	0
sak	CP020798.1	10250001	10300000	0.0008363614657053	26931	71176	85101960	0
sak	CP020798.1	10300001	10350000	0.0014407898223851	26987	122869	85278920	0
sak	CP020798.1	10350001	10400000	0.0014443221737842	23627	107835	74661320	0
sak	CP020798.1	10400001	10450000	0.0010126467641387	27605	88335	87231800	0
sak	CP020798.1	10450001	10500000	0.0011286131530243	27967	99742	88375720	0
sak	CP020798.1	10500001	10550000	0.0010457935201273	30823	101861	97400680	0
sak	CP020798.1	10550001	10600000	0.0017042094134488	28915	155716	91371400	0
sak	CP020798.1	10600001	10650000	0.0016342310189717	29573	152720	93450680	0
sak	CP020798.1	10650001	10700000	0.0012373955768107	25526	99811	80662160	0
sak	CP020798.1	10700001	10750000	0.0015045679140246	29935	142324	94594600	0
sak	CP020798.1	10750001	10800000	0.0020381780558486	31681	204046	100111960	0
sak	CP020798.1	10800001	10850000	0.0013375790322728	26161	110576	82668760	0
sak	CP020798.1	10850001	10900000	0.0013599764779365	28048	120537	88631680	0
sak	CP020798.1	10900001	10950000	0.0009288882940074	16550	48579	52298000	0
sak	CP020798.1	10950001	11000000	0.0023576646742739	16563	123398	52339080	0
sak	CP020798.1	11000001	11050000	0.0016961305569392	24446	131025	77249360	0
sak	CP020798.1	11050001	11100000	0.0012458920472391	27929	109957	88255640	0
sak	CP020798.1	11100001	11150000	0.000826683781104	32287	84344	102026920	0
sak	CP020798.1	11150001	11200000	0.0015769512194623	30949	154224	97798840	0
sak	CP020798.1	11200001	11250000	0.0016316396674886	27452	141542	86748320	0
sak	CP020798.1	11250001	11300000	0.0013321468526661	33514	141080	105904240	0
sak	CP020798.1	11300001	11350000	0.0014567550624896	30006	138128	94818960	0
sak	CP020798.1	11350001	11400000	0.0015624211639534	25339	125105	80071240	0
sak	CP020798.1	11400001	11450000	0.0015505184397467	27092	132741	85610720	0
sak	CP020798.1	11450001	11500000	0.0011899772825812	31443	118236	99359880	0
sak	CP020798.1	11500001	11550000	0.0011724982324549	27697	102620	87522520	0
sak	CP020798.1	11550001	11600000	0.0012109446391252	25488	97532	80542080	0
sak	CP020798.1	11600001	11650000	0.0015706868542381	29539	146613	93343240	0
sak	CP020798.1	11650001	11700000	0.0012787720506123	29619	119688	93596040	0
sak	CP020798.1	11700001	11750000	0.001135215873065	34314	123094	108432240	0
sak	CP020798.1	11750001	11800000	0.0020071876003312	28111	178300	88830760	0
sak	CP020798.1	11800001	11850000	0.0017839317644541	31474	177426	99457840	0
sak	CP020798.1	11850001	11900000	0.0012177885152213	31175	119968	98513000	0
sak	CP020798.1	11900001	11950000	0.0023937537619087	30578	231300	96626480	0
sak	CP020798.1	11950001	12000000	0.0020508627614642	32272	209146	101979520	0
sak	CP020798.1	12000001	12050000	0.0015379034090671	21223	103139	67064680	0
sak	CP020798.1	12050001	12100000	0.0016914879504574	31298	167291	98901680	0
sak	CP020798.1	12100001	12150000	0.0012120055541937	31706	121432	100190960	0
sak	CP020798.1	12150001	12200000	0.0012106826030486	27542	105369	87032720	0
sak	CP020798.1	12200001	12250000	0.000934378062261	32281	95314	102007960	0
sak	CP020798.1	12250001	12300000	0.0014089316380468	21538	95892	68060080	0
sak	CP020798.1	12300001	12350000	0.0008512098798284	20930	56298	66138800	0
sak	CP020798.1	12350001	12400000	0.0010761181809741	22495	76495	71084200	0
sak	CP020798.1	12400001	12450000	0.0006946526140807	22296	48942	70455360	0
sak	CP020798.1	12450001	12500000	0.0006459333647074	31981	65278	101059960	0
sak	CP020798.1	12500001	12550000	0.0012643640154668	22778	91007	71978480	0
sak	CP020798.1	12550001	12600000	0.0010897702529051	29276	100817	92512160	0
sak	CP020798.1	12600001	12650000	0.0019655022338993	31528	195820	99628480	0
sak	CP020798.1	12650001	12700000	0.0017402686426964	26628	146434	84144480	0
sak	CP020798.1	12700001	12750000	0.0011461273273053	29767	107809	94063720	0
sak	CP020798.1	12750001	12800000	0.0019748276560351	30567	190752	96591720	0
sak	CP020798.1	12800001	12850000	0.0023925961635818	27754	209837	87702640	0
sak	CP020798.1	12850001	12900000	0.0022669259117744	30810	220707	97359600	0
sak	CP020798.1	12900001	12950000	0.0014103033889378	26461	117925	83616760	0
sak	CP020798.1	12950001	13000000	0.0015192977754479	32213	154654	101793080	0
sak	CP020798.1	13000001	13050000	0.0011716931257401	32271	119485	101976360	0
sak	CP020798.1	13050001	13100000	0.0017405838952411	22439	123420	70907240	0
sak	CP020798.1	13100001	13150000	0.0017793970313823	26836	150896	84801760	0
sak	CP020798.1	13150001	13200000	0.0017519036696564	29751	164702	94013160	0
sak	CP020798.1	13200001	13250000	0.0015326965706608	31772	153882	100399520	0
sak	CP020798.1	13250001	13300000	0.0012546401128475	27280	108156	86204800	0
sak	CP020798.1	13300001	13350000	0.0011480799703758	30731	111490	97109960	0
sak	CP020798.1	13350001	13400000	0.0010164179762511	31008	99594	97985280	0
sak	CP020798.1	13400001	13450000	0.0014618830235964	31447	145271	99372520	0
sak	CP020798.1	13450001	13500000	0.0022474516261141	27014	191852	85364240	0
sak	CP020798.1	13500001	13550000	0.0013905105008712	23819	104661	75268040	0
sak	CP020798.1	13550001	13600000	0.0016194025902943	30389	155510	96029240	0
sak	CP020798.1	13600001	13650000	0.0013109718818281	23810	98637	75239600	0
sak	CP020798.1	13650001	13700000	0.0012353941237235	26603	103854	84065480	0
sak	CP020798.1	13700001	13750000	0.0020140143797779	26051	165796	82321160	0
sak	CP020798.1	13750001	13800000	0.0015845788201413	25863	129503	81727080	0
sak	CP020798.1	13800001	13850000	0.0011697927459194	26976	99718	85244160	0
sak	CP020798.1	13850001	13900000	0.0016721673520093	27277	144133	86195320	0
sak	CP020798.1	13900001	13950000	0.0015097488597258	29390	140214	92872400	0
sak	CP020798.1	13950001	14000000	0.0014027234434902	29105	129011	91971800	0
sak	CP020798.1	14000001	14050000	0.0015214161494567	35622	171259	112565520	0
sak	CP020798.1	14050001	14100000	0.001124282646614	29014	103079	91684240	0
sak	CP020798.1	14100001	14150000	0.0018285834770809	29507	170501	93242120	0
sak	CP020798.1	14150001	14200000	0.0021470811112514	31070	210803	98181200	0
sak	CP020798.1	14200001	14250000	0.002203169472281	27169	189151	85854040	0
sak	CP020798.1	14250001	14300000	0.0021925683604202	25782	178631	81471120	0
sak	CP020798.1	14300001	14350000	0.0010027890341414	32065	101608	101325400	0
sak	CP020798.1	14350001	14400000	0.0015641374480822	30946	152956	97789360	0
sak	CP020798.1	14400001	14450000	0.0010704507263396	27314	92393	86312240	0
sak	CP020798.1	14450001	14500000	0.0014212456054569	29953	134523	94651480	0
sak	CP020798.1	14500001	14550000	0.0011691979647691	32787	121137	103606920	0
sak	CP020798.1	14550001	14600000	0.0014711980884298	32050	149000	101278000	0
sak	CP020798.1	14600001	14650000	0.0012933566330876	28446	116259	89889360	0
sak	CP020798.1	14650001	14700000	0.0021931819993123	27795	192632	87832200	0
sak	CP020798.1	14700001	14750000	0.0012306623116787	27667	107594	87427720	0
sak	CP020798.1	14750001	14800000	0.0012513502804829	30350	120012	95906000	0
sak	CP020798.1	14800001	14850000	0.0011494264302652	31826	115598	100570160	0
sak	CP020798.1	14850001	14900000	0.0011081447764763	27626	96739	87298160	0
sak	CP020798.1	14900001	14950000	0.0020387593193073	22505	144988	71115800	0
sak	CP020798.1	14950001	15000000	0.0015138408919691	26699	127721	84368840	0
sak	CP020798.1	15000001	15050000	0.0015803423142785	27949	139574	88318840	0
sak	CP020798.1	15050001	15100000	0.0021100552021355	28285	188598	89380600	0
sak	CP020798.1	15100001	15150000	0.0014565066963053	21787	100276	68846920	0
sak	CP020798.1	15150001	15200000	0.0012098270852798	24725	94525	78131000	0
sak	CP020798.1	15200001	15250000	0.0017553832698175	33056	183362	104456960	0
sak	CP020798.1	15250001	15300000	0.0016250106830505	27993	143745	88457880	0
sak	CP020798.1	15300001	15350000	0.0016864929321665	30381	161910	96003960	0
sak	CP020798.1	15350001	15400000	0.0008935773032101	30948	87388	97795680	0
sak	CP020798.1	15400001	15450000	0.0009693631488318	29816	91332	94218560	0
sak	CP020798.1	15450001	15500000	0.0008409227055895	30407	80801	96086120	0
sak	CP020798.1	15500001	15550000	0.0015914958780991	25509	128288	80608440	0
sak	CP020798.1	15550001	15600000	0.0012853876393621	28516	115827	90110560	0
sak	CP020798.1	15600001	15650000	0.0008416984478098	28166	74915	89004560	0
sak	CP020798.1	15650001	15700000	0.00081487762479	30088	77477	95078080	0
sak	CP020798.1	15700001	15750000	0.0008442266435408	26923	71824	85076680	0
sak	CP020798.1	15750001	15800000	0.0014004806517125	27705	122609	87547800	0
sak	CP020798.1	15800001	15850000	0.001666628116411	25174	132580	79549840	0
sak	CP020798.1	15850001	15900000	0.0014804778665616	28285	132326	89380600	0
sak	CP020798.1	15900001	15950000	0.0012810996348937	27157	109939	85816120	0
sak	CP020798.1	15950001	16000000	0.0017538115514914	27459	152179	86770440	0
sak	CP020798.1	16000001	16050000	0.0008784495773949	28590	79363	90344400	0
sak	CP020798.1	16050001	16100000	0.0017326732673267	23432	128296	74045120	0
sak	CP020798.1	16100001	16150000	0.000778516909569	29797	73304	94158520	0
sak	CP020798.1	16150001	16200000	0.001800863932485	30766	175081	97220560	0
sak	CP020798.1	16200001	16250000	0.001490566456963	32473	152954	102614680	0
sak	CP020798.1	16250001	16300000	0.0027406057421638	22983	199040	72626280	0
sak	CP020798.1	16300001	16350000	0.0029412080494303	27116	252022	85686560	0
sak	CP020798.1	16350001	16400000	0.0010526789239221	30043	99937	94935880	0
sak	CP020798.1	16400001	16450000	0.0010262700771223	31167	101075	98487720	0
sak	CP020798.1	16450001	16500000	0.0009808588221516	31885	98828	100756600	0
sak	CP020798.1	16500001	16550000	0.000866917309675	31258	85630	98775280	0
sak	CP020798.1	16550001	16600000	0.0014468194357536	30445	139193	96206200	0
sak	CP020798.1	16600001	16650000	0.0020544309458377	29069	188716	91858040	0
sak	CP020798.1	16650001	16700000	0.0015623137941945	18482	91244	58403120	0
sak	CP020798.1	16700001	16750000	0.0012998264879531	27175	111620	85873000	0
sak	CP020798.1	16750001	16800000	0.0015134976995296	24684	118055	78001440	0
sak	CP020798.1	16800001	16850000	0.001235121212751	29232	114092	92373120	0
sak	CP020798.1	16850001	16900000	0.0014445291722367	24269	110781	76690040	0
sak	CP020798.1	16900001	16950000	0.0013757553229385	28605	124357	90391800	0
sak	CP020798.1	16950001	17000000	0.0017408378386016	29115	160163	92003400	0
sak	CP020798.1	17000001	17050000	0.0008501108721368	24301	65281	76791160	0
sak	CP020798.1	17050001	17100000	0.0016389310302608	29879	154744	94417640	0
sak	CP020798.1	17100001	17150000	0.0020669582251611	29679	193851	93785640	0
sak	CP020798.1	17150001	17200000	0.0014994705827613	30198	143088	95425680	0
sak	CP020798.1	17200001	17250000	0.0014483251235273	29958	137109	94667280	0
sak	CP020798.1	17250001	17300000	0.0012795534471649	26758	108193	84555280	0
sak	CP020798.1	17300001	17350000	0.0024099549192545	26369	200812	83326040	0
sak	CP020798.1	17350001	17400000	0.0013713212571477	23901	103572	75527160	0
sak	CP020798.1	17400001	17450000	0.0015058065703346	29166	138782	92164560	0
sak	CP020798.1	17450001	17500000	0.0012053363249913	26222	99876	82861520	0
sak	CP020798.1	17500001	17550000	0.0014414769589425	27757	126435	87712120	0
sak	CP020798.1	17550001	17600000	0.0011373525543606	29702	106750	93858320	0
sak	CP020798.1	17600001	17650000	0.0013542679460255	27275	116723	86189000	0
sak	CP020798.1	17650001	17700000	0.0010901022418088	23527	81044	74345320	0
sak	CP020798.1	17700001	17750000	0.001665055989983	29196	153617	92259360	0
sak	CP020798.1	17750001	17800000	0.0017177907552342	30788	167124	97290080	0
sak	CP020798.1	17800001	17850000	0.0015675392437532	29629	146765	93627640	0
sak	CP020798.1	17850001	17900000	0.0012748142055138	29916	120514	94534560	0
sak	CP020798.1	17900001	17950000	0.0013318625624695	27079	113967	85569640	0
sak	CP020798.1	17950001	18000000	0.0012736756858431	27322	109966	86337520	0
sak	CP020798.1	18000001	18050000	0.0017162758652902	32520	176370	102763200	0
sak	CP020798.1	18050001	18100000	0.0012052057322107	33396	127187	105531360	0
sak	CP020798.1	18100001	18150000	0.0022075516002748	27924	194794	88239840	0
sak	CP020798.1	18150001	18200000	0.00128390662065	27684	112318	87481440	0
sak	CP020798.1	18200001	18250000	0.0009711253593969	27503	84400	86909480	0
sak	CP020798.1	18250001	18300000	0.0014828317820984	33470	156832	105765200	0
sak	CP020798.1	18300001	18350000	0.0015018771335161	31586	149905	99811760	0
sak	CP020798.1	18350001	18400000	0.0016898000290302	31133	166243	98380280	0
sak	CP020798.1	18400001	18450000	0.0014661616484133	27553	127655	87067480	0
sak	CP020798.1	18450001	18500000	0.0016425945483648	28358	147195	89611280	0
sak	CP020798.1	18500001	18550000	0.0012213270541532	27040	104358	85446400	0
sak	CP020798.1	18550001	18600000	0.0014324205587453	29245	132376	92414200	0
sak	CP020798.1	18600001	18650000	0.0010196194244506	25203	81204	79641480	0
sak	CP020798.1	18650001	18700000	0.001785775679022	26141	147515	82605560	0
sak	CP020798.1	18700001	18750000	0.0012346740458748	28599	111581	90372840	0
sak	CP020798.1	18750001	18800000	0.0014940390686877	30014	141701	94844240	0
sak	CP020798.1	18800001	18850000	0.0014380226999343	30633	139201	96800280	0
sak	CP020798.1	18850001	18900000	0.0015906947342613	27674	139106	87449840	0
sak	CP020798.1	18900001	18950000	0.0018501173380331	26948	157548	85155680	0
sak	CP020798.1	18950001	19000000	0.0016241818484821	27648	141901	87367680	0
sak	CP020798.1	19000001	19050000	0.0012964489026953	29738	121830	93972080	0
sak	CP020798.1	19050001	19100000	0.0014839263024962	29399	137858	92900840	0
sak	CP020798.1	19100001	19150000	0.0016444156596597	29014	150767	91684240	0
sak	CP020798.1	19150001	19200000	0.0018325229532243	24232	140322	76573120	0
sak	CP020798.1	19200001	19250000	0.0011111836609373	25396	89174	80251360	0
sak	CP020798.1	19250001	19300000	0.0020293779738855	24746	158692	78197360	0
sak	CP020798.1	19300001	19350000	0.0009213636203587	23008	66988	72705280	0
sak	CP020798.1	19350001	19400000	0.0016554239909487	19512	102070	61657920	0
sak	CP020798.1	19400001	19450000	0.0010370178847769	26486	86794	83695760	0
sak	CP020798.1	19450001	19500000	0.0013108310034811	24897	103129	78674520	0
sak	CP020798.1	19500001	19550000	0.0016733287187398	25657	135667	81076120	0
sak	CP020798.1	19550001	19600000	0.0017418319241856	30199	166221	95428840	0
sak	CP020798.1	19600001	19650000	0.0015224392609588	28346	136370	89573360	0
sak	CP020798.1	19650001	19700000	0.001554199770157	16511	81090	52174760	0
sak	CP020798.1	19700001	19750000	0.0019673026595907	23962	148964	75719920	0
sak	CP020798.1	19750001	19800000	0.0012355623109904	20037	78232	63316920	0
sak	CP020798.1	19800001	19850000	0.0011521354266515	23638	86060	74696080	0
sak	CP020798.1	19850001	19900000	0.0014944354016434	15779	74515	49861640	0
sak	CP020798.1	19900001	19950000	0.0015445127937009	18594	90751	58757040	0
sak	CP020798.1	19950001	20000000	0.0014664142629596	22959	106389	72550440	0
sak	CP020798.1	20000001	20050000	0.0014860508198504	24783	116379	78314280	0
sak	CP020798.1	20050001	20100000	0.0013297523570255	22008	92478	69545280	0
sak	CP020798.1	20100001	20150000	0.0016139519199148	22710	115823	71763600	0
sak	CP020798.1	20150001	20200000	0.001400099541518	21847	96658	69036520	0
sak	CP020798.1	20200001	20250000	0.0012571121240056	26666	105930	84264560	0
sak	CP020798.1	20250001	20300000	0.0018392485869783	23184	134746	73261440	0
sak	CP020798.1	20300001	20350000	0.0018015173667024	29368	167186	92802880	0
sak	CP020798.1	20350001	20400000	0.0015539419473909	23765	116697	75097400	0
sak	CP020798.1	20400001	20450000	0.0013597826049745	25883	111217	81790280	0
sak	CP020798.1	20450001	20500000	0.0012138208715062	27628	105972	87304480	0
sak	CP020798.1	20500001	20550000	0.0016981512435637	22605	121302	71431800	0
sak	CP020798.1	20550001	20600000	0.0013904749968667	25250	110946	79790000	0
sak	CP020798.1	20600001	20650000	0.0011849180138022	29731	111323	93949960	0
sak	CP020798.1	20650001	20700000	0.0023303829460505	29675	218527	93773000	0
sak	CP020798.1	20700001	20750000	0.0021333688332055	29429	198394	92995640	0
sak	CP020798.1	20750001	20800000	0.0083418128535959	11507	303326	36362120	0
sak	CP020798.1	20800001	20850000	0.0023595954096095	23341	174038	73757560	0
sak	CP020798.1	20850001	20900000	0.0023815509286643	18832	141724	59509120	0
sak	CP020798.1	20900001	20950000	0.001831544108851	28570	165354	90281200	0
sak	CP020798.1	20950001	21000000	0.0014491900875552	26246	120192	82937360	0
sak	CP020798.1	21000001	21050000	0.0010396526012853	30855	101368	97501800	0
sak	CP020798.1	21050001	21100000	0.0023486159712219	21187	157242	66950920	0
sak	CP020798.1	21100001	21150000	0.0017904716324491	24042	136027	75972720	0
sak	CP020798.1	21150001	21200000	0.001648006976577	24487	127521	77378920	0
sak	CP020798.1	21200001	21250000	0.0019036241942999	26080	156883	82412800	0
sak	CP020798.1	21250001	21300000	0.0020028866050127	22873	144766	72278680	0
sak	CP020798.1	21300001	21350000	0.0146181598555959	11066	511176	34968560	0
sak	CP020798.1	21350001	21400000	0.0036858959783352	22268	259365	70366880	0
sak	CP020798.1	21400001	21450000	0.0017823360554452	23305	131258	73643800	0
sak	CP020798.1	21450001	21500000	0.0015767339619787	17408	86735	55009280	0
sak	CP020798.1	21500001	21550000	0.0012779532951146	23531	95026	74357960	0
sak	CP020798.1	21550001	21600000	0.0028113430920014	20946	186081	66189360	0
sak	CP020798.1	21600001	21650000	0.001512093636946	21557	103004	68120120	0
sak	CP020798.1	21650001	21700000	0.0016276609782202	23311	119898	73662760	0
sak	CP020798.1	21700001	21750000	0.0011077101495164	23347	81723	73776520	0
sak	CP020798.1	21750001	21800000	0.0018697019337482	22378	132215	70714480	0
sak	CP020798.1	21800001	21850000	0.0011710567609325	22063	81645	69719080	0
sak	CP020798.1	21850001	21900000	0.0014296163035899	23909	108011	75552440	0
sak	CP020798.1	21900001	21950000	0.0022241218053751	17892	125749	56538720	0
sak	CP020798.1	21950001	22000000	0.0017261346870109	18111	98788	57230760	0
sak	CP020798.1	22000001	22050000	0.0014744469139204	14791	68915	46739560	0
sak	CP020798.1	22050001	22100000	0.0013881870742067	14855	65164	46941800	0
sak	CP020798.1	22100001	22150000	0.0010071163994507	16834	53574	53195440	0
sak	CP020798.1	22150001	22200000	0.0015148748117994	13620	65199	43039200	0
sak	CP020798.1	22200001	22250000	0.0018498853113584	20115	117585	63563400	0
sak	CP020798.1	22250001	22300000	0.0023386292773363	14741	108937	46581560	0
sak	CP020798.1	22300001	22350000	0.0013126430026266	11889	49315	37569240	0
sak	CP020798.1	22350001	22400000	0.0013558048023177	13649	58477	43130840	0
sak	CP020798.1	22400001	22450000	0.001336140746017	19086	80585	60311760	0
sak	CP020798.1	22450001	22500000	0.0017300432787132	21474	117397	67857840	0
sak	CP020798.1	22500001	22550000	0.0019274410779179	22345	136097	70610200	0
sak	CP020798.1	22550001	22600000	0.0019676095913956	23529	146295	74351640	0
sak	CP020798.1	22600001	22650000	0.003206549896355	24017	243357	75893720	0
sak	CP020798.1	22650001	22700000	0.0017748768767992	21554	120888	68110640	0
sak	CP020798.1	22700001	22750000	0.001868651122517	23858	140880	75391280	0
sak	CP020798.1	22750001	22800000	0.0016111489087425	28280	143980	89364800	0
sak	CP020798.1	22800001	22850000	0.0014791910284477	24724	115566	78127840	0
sak	CP020798.1	22850001	22900000	0.0010693240848702	25067	84703	79211720	0
sak	CP020798.1	22900001	22950000	0.0017685079216059	23083	128999	72942280	0
sak	CP020798.1	22950001	23000000	0.001870851008908	23391	138285	73915560	0
sak	CP020798.1	23000001	23050000	0.0016727795891251	28124	148663	88871840	0
sak	CP020798.1	23050001	23100000	0.0014765904961749	25493	118951	80557880	0
sak	CP020798.1	23100001	23150000	0.0014864959101604	24505	115108	77435800	0
sak	CP020798.1	23150001	23200000	0.0014910189656361	19828	93422	62656480	0
sak	CP020798.1	23200001	23250000	0.0013731935742324	23888	103657	75486080	0
sak	CP020798.1	23250001	23300000	0.0020109286340282	22373	142170	70698680	0
sak	CP020798.1	23300001	23350000	0.0016259819896431	22447	115335	70932520	0
sak	CP020798.1	23350001	23400000	0.0018519150541631	20399	119376	64460840	0
sak	CP020798.1	23400001	23450000	0.0021188115218504	21973	147119	69434680	0
sak	CP020798.1	23450001	23500000	0.0017349894174	17954	98434	56734640	0
sak	CP020798.1	23500001	23550000	0.0010096093598497	18081	57685	57135960	0
sak	CP020798.1	23550001	23600000	0.00109576269648	14643	50703	46271880	0
sak	CP020798.1	23600001	23650000	0.0013964494774932	11236	49582	35505760	0
sak	CP020798.1	23650001	23700000	0.0010075325069636	7421	23627	23450360	0
sak	CP020798.1	23700001	23750000	0.0016250089958978	12664	65030	40018240	0
sak	CP020798.1	23750001	23800000	0.0022808039971635	6212	44772	19629920	0
sak	CP020798.1	23800001	23850000	0.0022430187285594	4867	34497	15379720	0
sak	CP020798.1	23850001	23900000	0.0013647105698124	17124	73847	54111840	0
sak	CP020798.1	23900001	23950000	0.0013015170369728	15187	62461	47990920	0
sak	CP020798.1	23950001	24000000	0.0010841987050619	16434	56304	51931440	0
sak	CP020798.1	24000001	24050000	0.000616802047126	10215	19910	32279400	0
sak	CP020798.1	24050001	24100000	0.0008613169156318	20256	55132	64008960	0
sak	CP020798.1	24100001	24150000	0.0007026314498198	26571	58996	83964360	0
sak	CP020798.1	24150001	24200000	0.0013532343217415	20013	85580	63241080	0
sak	CP020799.1	1	50000	0.0013826770510876	15003	65552	47409480	0
sak	CP020799.1	50001	100000	0.0008455920667623	7895	21096	24948200	0
sak	CP020799.1	100001	150000	0.0008244111349036	4670	12166	14757200	0
sak	CP020799.1	150001	200000	0.0008655084378813	9004	24626	28452640	0
sak	CP020799.1	200001	250000	0.0005937421029658	5510	10338	17411600	0
sak	CP020799.1	250001	300000	0.001035574917035	11710	38320	37003600	0
sak	CP020799.1	300001	350000	0.0005249695964652	22243	36899	70287880	0
sak	CP020799.1	350001	400000	0.0007954808207923	12865	32339	40653400	0
sak	CP020799.1	400001	450000	0.0005860229306117	9550	17685	30178000	0
sak	CP020799.1	450001	500000	0.0026696494342301	15139	127714	47839240	0
sak	CP020799.1	500001	550000	0.0016773859629763	9636	51076	30449760	0
sak	CP020799.1	550001	600000	0.0021274302989272	21614	145304	68300240	0
sak	CP020799.1	600001	650000	0.0013501130534047	15513	66184	49021080	0
sak	CP020799.1	650001	700000	0.0017300351470123	21004	114827	66372640	0
sak	CP020799.1	700001	750000	0.0013414978800959	22753	96453	71899480	0
sak	CP020799.1	750001	800000	0.0015290415418084	18992	91765	60014720	0
sak	CP020799.1	800001	850000	0.0009491623342749	20092	60263	63490720	0
sak	CP020799.1	850001	900000	0.0014643778578915	21980	101711	69456800	0
sak	CP020799.1	900001	950000	0.001215450958662	22981	88266	72619960	0
sak	CP020799.1	950001	1000000	0.0011371805111821	25040	89981	79126400	0
sak	CP020799.1	1000001	1050000	0.0010550284434125	25754	85861	81382640	0
sak	CP020799.1	1050001	1100000	0.0002336882248102	31918	23570	100860880	0
sak	CP020799.1	1100001	1150000	0.0006669309806747	22381	47168	70723960	0
