"chrom_HNI","gene_start_HNI","gene_end_HNI","ensemblGeneID_HNI","gene_symbol_hni","description_HNI","ensemblGeneID_HdrR","gene_start_HdrR","gene_end_HdrR","gene_symbol_HdrR","description_HdrR","popStat_phenotype_annotation"
18,12881088,12885740,"ENSORLG00020010387","SLC2A4",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_12903533"
18,15592233,15599861,"ENSORLG00020008603","RBPJ",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_15578160"
18,15574810,15584763,"ENSORLG00020008624",NA,"description:cholecystokinin A receptor [Source:HGNC Symbol;Acc:HGNC:1570]","ENSORLG00000006989","17270363","17282316","CCKAR","gene_symbol:CCKAR description:cholecystokinin A receptor [Source:NCBI gene;Acc:101166993]","iHSoutlier_CP020796.1_15578160"
18,15553380,15566781,"ENSORLG00020008747",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_15578160"
18,16047602,16050093,"ENSORLG00020007924",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16033556"
18,16040577,16044625,"ENSORLG00020007933",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16033556"
18,16037011,16038359,"ENSORLG00020007948",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16033556"
18,16036923,16040397,"ENSORLG00020007964",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16033556"
18,16035920,16054388,"ENSORLG00020007984",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16033556"
18,16030869,16034574,"ENSORLG00020008003",NA,"","ENSORLG00000007279","17715156","17727071",NA,"description:E3 ubiquitin-protein ligase RNF19A [Source:NCBI gene;Acc:101168744]","iHSoutlier_CP020796.1_16033556"
18,16017798,16027657,"ENSORLG00020008016",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16033556"
18,16015786,16018102,"ENSORLG00020008027",NA,"","ENSORLG00000027384","17712153","17714366",NA,"description:NEDD8 [Source:NCBI gene;Acc:101170466]","iHSoutlier_CP020796.1_16033556"
18,16009251,16016644,"ENSORLG00020008051",NA,"","ENSORLG00000030219","17701284","17751015",NA,"description:ubiquitin carboxyl-terminal hydrolase 48 [Source:NCBI gene;Acc:101168495]","iHSoutlier_CP020796.1_16033556"
18,16081399,16081926,"ENSORLG00020007912",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16057969"
18,16319675,16324362,"ENSORLG00020007314",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16299362"
18,16312396,16316710,"ENSORLG00020007335",NA,"","ENSORLG00000022635","18085415","18091599",NA,"","iHSoutlier_CP020796.1_16299362"
18,16306892,16309633,"ENSORLG00020007345",NA,"description:cell death inducing DFFA like effector b [Source:ZFIN;Acc:ZDB-GENE-080514-2]","ENSORLG00000007438","18080774","18083476","cideb","gene_symbol:cideb description:cell death inducing DFFA like effector b [Source:NCBI gene;Acc:101172444]","iHSoutlier_CP020796.1_16299362"
18,16301340,16305891,"ENSORLG00020007367",NA,"description:TERF1 (TRF1)-interacting nuclear factor 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6168]","ENSORLG00000007422","18073994","18079445","tinf2","gene_symbol:tinf2 description:uncharacterized LOC101172197 [Source:NCBI gene;Acc:101172197]","iHSoutlier_CP020796.1_16299362"
18,16295609,16305676,"ENSORLG00020007418",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_16299362"
18,16282993,16295431,"ENSORLG00020007437",NA,"description:embryonal Fyn-associated substrate [Source:NCBI gene;Acc:101171200]","ENSORLG00000029529","18056378","18068899","efs","gene_symbol:efs description:embryonal Fyn-associated substrate [Source:NCBI gene;Acc:101171200]","iHSoutlier_CP020796.1_16299362"
18,16276944,16282905,"ENSORLG00020007510",NA,"description:apoptotic chromatin condensation inducer in the nucleus [Source:NCBI gene;Acc:101170959]","ENSORLG00000007365","18028412","18056370","acin1b","gene_symbol:acin1b description:apoptotic chromatin condensation inducer in the nucleus [Source:NCBI gene;Acc:101170959]","iHSoutlier_CP020796.1_16299362"
18,16325664,16326300,"ENSORLG00020007275",NA,"description:NEDD8 [Source:NCBI gene;Acc:101172934]","ENSORLG00000024017","18100789","18102949",NA,"","iHSoutlier_CP020796.1_16302984"
18,21402661,21410610,"ENSORLG00020016437",NA,"description:myotubularin 1 [Source:ZFIN;Acc:ZDB-GENE-051113-128]","ENSORLG00000020613","24376100","24401258","mtm1","gene_symbol:mtm1 description:myotubularin 1 [Source:NCBI gene;Acc:101168528]","iHSoutlier_CP020796.1_21386768"
18,21381647,21382670,"ENSORLG00020016450",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_21386768"
18,21376263,21377672,"ENSORLG00020016464",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_21386768"
18,21364306,21402151,"ENSORLG00020016520",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020796.1_21386768"
19,2712058,2713016,"ENSORLG00020005901",NA,"description:glutamate receptor; ionotropic; delta 2 (Grid2) interacting protein; b [Source:NCBI gene;Acc:559717]","ENSORLG00000030008","3080442","3100861","grid2ipb","gene_symbol:grid2ipb description:Grid2 interacting protein [Source:NCBI gene;Acc:101165846]","iHSoutlier_CP020797.1_2688016"
19,2680537,2711529,"ENSORLG00020006048",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_2688016"
19,2674288,2689837,"ENSORLG00020006093",NA,"description:leucine carboxyl methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040912-75]","ENSORLG00000003071","3039980","3043971","lcmt1","gene_symbol:lcmt1 description:leucine carboxyl methyltransferase 1 [Source:NCBI gene;Acc:101171444]","iHSoutlier_CP020797.1_2688016"
19,2664897,2669984,"ENSORLG00020006101","aqp8","gene_symbol:aqp8 description:aquaporin 8 [Source:NCBI gene;Acc:101170960]","ENSORLG00000003054","3030382","3035408",NA,"description:aquaporin 8 [Source:NCBI gene;Acc:101170960]","iHSoutlier_CP020797.1_2688016"
19,2663862,2664809,"ENSORLG00020006145","gb",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_2688016"
19,3685384,3695377,"ENSORLG00020021610",NA,"description:si:dkey-202c14.3 [Source:ZFIN;Acc:ZDB-GENE-121214-357]","ENSORLG00000022716","4064837","4070371",NA,"","iHSoutlier_CP020797.1_3670853"
19,3666166,3677321,"ENSORLG00020021624",NA,"description:FAM20A golgi associated secretory pathway pseudokinase [Source:ZFIN;Acc:ZDB-GENE-081022-117]","ENSORLG00000003869","4039445","4051960","fam20a","gene_symbol:fam20a description:FAM20A golgi associated secretory pathway pseudokinase [Source:NCBI gene;Acc:111946371]","iHSoutlier_CP020797.1_3670853"
19,3656904,3663431,"ENSORLG00020021643",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_3670853"
19,3648513,3655692,"ENSORLG00020021678","wipi1","gene_symbol:wipi1 description:WD repeat domain; phosphoinositide interacting 1 [Source:NCBI gene;Acc:101171782]","ENSORLG00000003834","4021635","4028772","WIPI1","gene_symbol:WIPI1 description:WD repeat domain; phosphoinositide interacting 1 [Source:NCBI gene;Acc:101171782]","iHSoutlier_CP020797.1_3670853"
19,3700059,3708165,"ENSORLG00020021548",NA,"description:myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138]","ENSORLG00000004031","4072039","4093504","myof","gene_symbol:myof description:myoferlin [Source:NCBI gene;Acc:101172285]","iHSoutlier_CP020797.1_3683165"
19,3700059,3708165,"ENSORLG00020021548",NA,"description:myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138]","ENSORLG00000026111","4094202","4097508",NA,"","iHSoutlier_CP020797.1_3683165"
19,4713116,4719910,"ENSORLG00020019103",NA,"description:von Willebrand factor A domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-100302-1]","ENSORLG00000004843","5486767","5499286","vwa2","gene_symbol:vwa2 description:von Willebrand factor A domain containing 2 [Source:NCBI gene;Acc:101156854]","iHSoutlier_CP020797.1_4694910"
19,4690670,4710419,"ENSORLG00020019231","tdrd1",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_4694910"
19,4672437,4689452,"ENSORLG00020019314",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_4694910"
19,5663546,5668433,"ENSORLG00020018459",NA,"","ENSORLG00000005236","6325474","6494535","pcdh15b","gene_symbol:pcdh15b description:protocadherin-15 [Source:NCBI gene;Acc:101164350]","iHSoutlier_CP020797.1_5677298"
19,6133789,6140044,"ENSORLG00020017080",NA,"","ENSORLG00000028292","7027020","7033268",NA,"","iHSoutlier_CP020797.1_6117214"
19,6096818,6105908,"ENSORLG00020017100",NA,"description:tumor necrosis factor receptor superfamily member 16 [Source:NCBI gene;Acc:101166088]","ENSORLG00000027270","6967538","6999464","ngfrb","gene_symbol:ngfrb description:tumor necrosis factor receptor superfamily member 16 [Source:NCBI gene;Acc:101166088]","iHSoutlier_CP020797.1_6117214"
19,6789493,6803381,"ENSORLG00020015491",NA,"","ENSORLG00000022047","7825934","7844573",NA,"description:integrin alpha-M-like [Source:NCBI gene;Acc:101156923]","iHSoutlier_CP020797.1_6781811"
19,6761435,6781384,"ENSORLG00020015534",NA,"","ENSORLG00000006425","7804876","7942152",NA,"description:integrin alpha-M-like [Source:NCBI gene;Acc:101156687]","iHSoutlier_CP020797.1_6781811"
19,7434588,7438547,"ENSORLG00020012573",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_7417200"
19,7398501,7429772,"ENSORLG00020012687",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_7417200"
19,7392251,7398426,"ENSORLG00020012720",NA,"description:MSS51 mitochondrial translational activator [Source:ZFIN;Acc:ZDB-GENE-130530-775]","ENSORLG00000007112","8475034","8482233","mss51","gene_symbol:mss51 description:putative protein MSS51 homolog; mitochondrial [Source:NCBI gene;Acc:101161839]","iHSoutlier_CP020797.1_7417200"
19,8230131,8239545,"ENSORLG00020010344",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_8217094"
19,8222322,8227880,"ENSORLG00020010421","phkg2","gene_symbol:phkg2 description:phosphorylase kinase catalytic subunit gamma 2 [Source:NCBI gene;Acc:101165598]","ENSORLG00000007794","9326226","9331030","phkg2","gene_symbol:phkg2 description:phosphorylase kinase catalytic subunit gamma 2 [Source:NCBI gene;Acc:101165598]","iHSoutlier_CP020797.1_8217094"
19,8220485,8223431,"ENSORLG00020010446",NA,"","ENSORLG00000029751","9324364","9327670",NA,"description:coiled-coil domain containing 189 [Source:NCBI gene;Acc:101166089]","iHSoutlier_CP020797.1_8217094"
19,8216948,8220754,"ENSORLG00020010458",NA,"description:tubby protein-like [Source:NCBI gene;Acc:101165848]","ENSORLG00000030326","9320835","9322967","si","gene_symbol:si:dkey-220f10.4 description:si:dkey-220f10.4 [Source:ZFIN;Acc:ZDB-GENE-030131-9651]","iHSoutlier_CP020797.1_8217094"
19,8207432,8212630,"ENSORLG00020010468","ube2i","gene_symbol:ube2i description:ubiquitin conjugating enzyme E2 I [Source:NCBI gene;Acc:101165353]","ENSORLG00000026618","9308248","9314718","ube2ib","gene_symbol:ube2ib description:ubiquitin conjugating enzyme E2 I [Source:NCBI gene;Acc:101165353]","iHSoutlier_CP020797.1_8217094"
19,8205806,8214024,"ENSORLG00020010482",NA,"","ENSORLG00000023799","9314347","9315990",NA,"description:interleukin-21 receptor [Source:NCBI gene;Acc:101166750]","iHSoutlier_CP020797.1_8217094"
19,8193306,8202504,"ENSORLG00020010506",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_8217094"
19,8411502,8414921,"ENSORLG00020009646",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_8394133"
19,8397366,8398238,"ENSORLG00020009763",NA,"description:cytochrome c oxidase subunit 6B1 [Source:NCBI gene;Acc:101169072]","ENSORLG00000008136","9506029","9506902","cox6b1","gene_symbol:cox6b1 description:cytochrome c oxidase subunit 6B1 [Source:NCBI gene;Acc:101169072]","iHSoutlier_CP020797.1_8394133"
19,8396533,8412267,"ENSORLG00020009814",NA,"","ENSORLG00000008153","9505153","9520545",NA,"description:KIAA0556 ortholog [Source:NCBI gene;Acc:101168746]","iHSoutlier_CP020797.1_8394133"
19,8388642,8395289,"ENSORLG00020009890",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_8394133"
19,8380329,8388542,"ENSORLG00020009918",NA,"description:LUC7-like (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040625-111]","ENSORLG00000008117","9486273","9494117","luc7l","gene_symbol:luc7l description:LUC7 like [Source:NCBI gene;Acc:101168406]","iHSoutlier_CP020797.1_8394133"
19,8374251,8382838,"ENSORLG00020009966",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_8394133"
19,8370076,8373573,"ENSORLG00020010064",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_8394133"
19,9159247,9164433,"ENSORLG00020008430",NA,"description:voltage dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672]","ENSORLG00000008645","10264575","10267346","VDAC2","gene_symbol:VDAC2 description:voltage-dependent anion-selective channel protein 2 [Source:NCBI gene;Acc:101154906]","iHSoutlier_CP020797.1_9151754"
19,9159247,9169559,"ENSORLG00020008476",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_9151754"
19,9149872,9151822,"ENSORLG00020008495",NA,"","ENSORLG00000027749","10255011","10257783",NA,"description:dual specificity phosphatase 13 [Source:NCBI gene;Acc:101170962]","iHSoutlier_CP020797.1_9151754"
19,9148719,9158229,"ENSORLG00020008519",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_9151754"
19,9147347,9148739,"ENSORLG00020008534",NA,"","ENSORLG00000023142","10251102","10254442",NA,"description:dual specificity protein phosphatase 13 [Source:NCBI gene;Acc:105356560]","iHSoutlier_CP020797.1_9151754"
19,9140131,9145683,"ENSORLG00020008543",NA,"","ENSORLG00000008595","10245961","10251036",NA,"description:dual specificity phosphatase DUPD1 [Source:NCBI gene;Acc:101175354]","iHSoutlier_CP020797.1_9151754"
19,9135357,9137873,"ENSORLG00020008550",NA,"description:dual specificity phosphatase 13 [Source:HGNC Symbol;Acc:HGNC:19681]","ENSORLG00000028467","10239770","10243186","DUSP13","gene_symbol:DUSP13 description:dual specificity phosphatase DUPD1 [Source:NCBI gene;Acc:101175113]","iHSoutlier_CP020797.1_9151754"
19,9131177,9131926,"ENSORLG00020008559",NA,"","ENSORLG00000008577","10236486","10238271",NA,"description:dual specificity phosphatase and pro isomerase domain containing 1 [Source:NCBI gene;Acc:101170714]","iHSoutlier_CP020797.1_9151754"
19,9126754,9128378,"ENSORLG00020008636",NA,"description:K(lysine) acetyltransferase 6B [Source:ZFIN;Acc:ZDB-GENE-000607-52]","ENSORLG00000008565","10212288","10238271","kat6b","gene_symbol:kat6b description:lysine acetyltransferase 6B [Source:NCBI gene;Acc:101170471]","iHSoutlier_CP020797.1_9151754"
19,10142049,10142634,"ENSORLG00020006588",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_10117634"
19,10168255,10168296,"ENSORLG00020006491",NA,"description:leucine rich repeat; Ig-like and transmembrane domains 2 [Source:HGNC Symbol;Acc:HGNC:23443]","ENSORLG00000009406","11314734","11320431","LRIT2","gene_symbol:LRIT2 description:leucine-rich repeat; immunoglobulin-like domain and transmembrane domain-containing protein 2 [Source:NCBI gene;Acc:101172938]","iHSoutlier_CP020797.1_10146134"
19,10156639,10170213,"ENSORLG00020006514",NA,"description:cadherin related family member 1 [Source:NCBI gene;Acc:101172691]","ENSORLG00000009394","11303468","11316692","CDHR1","gene_symbol:CDHR1 description:cadherin related family member 1 [Source:NCBI gene;Acc:101172691]","iHSoutlier_CP020797.1_10146134"
19,10149505,10153645,"ENSORLG00020006561",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_10146134"
19,11354515,11362105,"ENSORLG00020004315",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_11337150"
19,11348427,11353858,"ENSORLG00020004338",NA,"description:potassium voltage-gated channel; subfamily G; member 3 [Source:ZFIN;Acc:ZDB-GENE-111111-9]","ENSORLG00000030175","12510698","12516230","kcng3","gene_symbol:kcng3 description:potassium voltage-gated channel subfamily G member 3 [Source:NCBI gene;Acc:101167596]","iHSoutlier_CP020797.1_11337150"
19,11336097,11344536,"ENSORLG00020004351",NA,"description:cytochrome c oxidase subunit 7A2 like [Source:ZFIN;Acc:ZDB-GENE-030131-7691]","ENSORLG00000027806","12493918","12502944","cox7a2l","gene_symbol:cox7a2l description:cytochrome c oxidase subunit 7A-related protein; mitochondrial [Source:NCBI gene;Acc:101160874]","iHSoutlier_CP020797.1_11337150"
19,11324453,11331017,"ENSORLG00020004368",NA,"description:phosphatidylinositol glycan anchor biosynthesis; class F [Source:ZFIN;Acc:ZDB-GENE-040426-1801]","ENSORLG00000026182","12484090","12490269","pigf","gene_symbol:pigf description:phosphatidylinositol glycan anchor biosynthesis class F [Source:NCBI gene;Acc:105357965]","iHSoutlier_CP020797.1_11337150"
19,11320550,11324375,"ENSORLG00020004374",NA,"description:cysteine-rich PDZ-binding protein [Source:NCBI gene;Acc:550592]","ENSORLG00000027213","12478229","12484502","cript","gene_symbol:cript description:CXXC repeat containing interactor of PDZ3 domain [Source:NCBI gene;Acc:101161117]","iHSoutlier_CP020797.1_11337150"
19,11312511,11320081,"ENSORLG00020004411",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_11337150"
19,12108182,12108296,"ENSORLG00020000746","U5",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12129629"
19,12128360,12145361,"ENSORLG00020002818",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12129629"
19,12116331,12153361,"ENSORLG00020002879",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12129629"
19,12109062,12109176,"ENSORLG00020002894","U5",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12129629"
19,12107321,12107435,"ENSORLG00020002900","U5",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12129629"
19,12106459,12106573,"ENSORLG00020002907","U5",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12129629"
19,12250709,12255331,"ENSORLG00020002799",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12273964"
19,12382913,12415504,"ENSORLG00020002671",NA,"description:tweety family member 2 [Source:ZFIN;Acc:ZDB-GENE-040718-193]","ENSORLG00000011014","14168114","14227721","ttyh2","gene_symbol:ttyh2 description:tweety family member 2 [Source:NCBI gene;Acc:101159299]","iHSoutlier_CP020797.1_12397227"
19,12375150,12377052,"ENSORLG00020002735",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_12397227"
19,13426458,13459060,"ENSORLG00020002333",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_13436299"
19,13424124,13424968,"ENSORLG00020002339",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_13436299"
19,15740018,15746514,"ENSORLG00020022318",NA,"description:NBR1 autophagy cargo receptor a [Source:ZFIN;Acc:ZDB-GENE-030131-9112]","ENSORLG00000018851","17765229","17779921","nbr1a","gene_symbol:nbr1a description:NBR1 autophagy cargo receptor [Source:NCBI gene;Acc:101173924]","iHSoutlier_CP020797.1_15765010"
19,15749320,15760690,"ENSORLG00020022324",NA,"description:transmembrane protein 106A [Source:ZFIN;Acc:ZDB-GENE-030131-5129]","ENSORLG00000018866","17781079","17790067","tmem106a","gene_symbol:tmem106a description:transmembrane protein 106A [Source:NCBI gene;Acc:101174171]","iHSoutlier_CP020797.1_15765010"
19,16259504,16288489,"ENSORLG00020022336","thra",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_16283346"
19,20519460,20538990,"ENSORLG00020016704",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020797.1_20518148"
19,20634846,20635035,"ENSORLG00020016445",NA,"description:jumonji domain containing 1Cb [Source:ZFIN;Acc:ZDB-GENE-121214-344]","ENSORLG00000014554","23175747","23275354","jmjd1cb","gene_symbol:jmjd1cb description:jumonji domain containing 1C [Source:NCBI gene;Acc:101169394]","iHSoutlier_CP020797.1_20649674"
19,20690282,20699377,"ENSORLG00020016371",NA,"description:receptor accessory protein 3a [Source:ZFIN;Acc:ZDB-GENE-051127-47]","ENSORLG00000014577","23292798","23305740","reep3b","gene_symbol:reep3b description:receptor expression-enhancing protein 3 [Source:NCBI gene;Acc:101157167]","iHSoutlier_CP020797.1_20675577"
20,2998475,3034092,"ENSORLG00020011054",NA,"","ENSORLG00000003273","3542672","3739958",NA,"description:sodium channel protein type 4 subunit alpha B [Source:NCBI gene;Acc:101167997]","iHSoutlier_CP020798.1_3022968"
20,4083645,4092944,"ENSORLG00020010062",NA,"description:negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]","ENSORLG00000003729","4790594","4796783","nub1","gene_symbol:nub1 description:negative regulator of ubiquitin like proteins 1 [Source:NCBI gene;Acc:101161444]","iHSoutlier_CP020798.1_4080154"
20,4076635,4082264,"ENSORLG00020010076",NA,"description:crystallin; gamma N2 [Source:NCBI gene;Acc:445034]","ENSORLG00000003704","4785769","4788257","crygn2","gene_symbol:crygn2 description:crystallin gamma N [Source:NCBI gene;Acc:101161195]","iHSoutlier_CP020798.1_4080154"
20,4069338,4075602,"ENSORLG00020010114",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_4080154"
20,4060476,4068964,"ENSORLG00020010146",NA,"description:enoyl-CoA delta isomerase 2 [Source:ZFIN;Acc:ZDB-GENE-040718-392]","ENSORLG00000003659","4769246","4775735","eci2","gene_symbol:eci2 description:enoyl-CoA delta isomerase 2 [Source:NCBI gene;Acc:101170964]","iHSoutlier_CP020798.1_4080154"
20,4055564,4060457,"ENSORLG00020010170",NA,"","ENSORLG00000003644","4748853","4764367",NA,"description:probable polyketide synthase 1 [Source:NCBI gene;Acc:101170716]","iHSoutlier_CP020798.1_4080154"
20,5935038,5962393,"ENSORLG00020008900",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_5955016"
20,6660768,6664864,"ENSORLG00020008419",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_6641245"
20,6619978,6642120,"ENSORLG00020008578",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_6641245"
20,8076878,8076898,"ENSORLG00020007682",NA,"description:Krueppel-like factor 6 [Source:NCBI gene;Acc:110017318]","ENSORLG00000026971","9497181","9501937","klf6a","gene_symbol:klf6a description:Krueppel-like factor 6 [Source:NCBI gene;Acc:110017318]","iHSoutlier_CP020798.1_8051898"
20,8830908,8856869,"ENSORLG00020007021",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_8832401"
20,8824572,8829000,"ENSORLG00020007065",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_8832401"
20,8812228,8820953,"ENSORLG00020007103",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_8832401"
20,8807443,8807575,"ENSORLG00020007136",NA,"description:copine III [Source:ZFIN;Acc:ZDB-GENE-040426-763]","ENSORLG00000005092","10232295","10242150","cpne3","gene_symbol:cpne3 description:copine 3 [Source:NCBI gene;Acc:101168996]","iHSoutlier_CP020798.1_8832401"
20,9287661,9301270,"ENSORLG00020006204",NA,"description:protein kinase; DNA-activated; catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-030131-9008]","ENSORLG00000005452","10728324","10777283","prkdc","gene_symbol:prkdc description:protein kinase; DNA-activated; catalytic subunit [Source:NCBI gene;Acc:101171206]","iHSoutlier_CP020798.1_9276306"
20,9274348,9286207,"ENSORLG00020006247",NA,"description:GRB2 associated; regulator of MAPK1 [Source:NCBI gene;Acc:393138]","ENSORLG00000005402","10714943","10723792","garem","gene_symbol:garem description:GRB2 associated regulator of MAPK1 subtype 1 [Source:NCBI gene;Acc:101167496]","iHSoutlier_CP020798.1_9276306"
20,9262247,9273303,"ENSORLG00020006313",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_9276306"
20,9261760,9266886,"ENSORLG00020006347",NA,"description:diphthamide biosynthesis 2 [Source:NCBI gene;Acc:562538]","ENSORLG00000005371","10703395","10706533","dph2","gene_symbol:dph2 description:diphthamide biosynthesis 2 [Source:NCBI gene;Acc:101167249]","iHSoutlier_CP020798.1_9276306"
20,9257193,9262168,"ENSORLG00020006372",NA,"","ENSORLG00000005360","10697607","10702223",NA,"description:mitochondrial calcium uniporter regulator 1 [Source:NCBI gene;Acc:101166999]","iHSoutlier_CP020798.1_9276306"
20,9251913,9256270,"ENSORLG00020006382",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_9276306"
20,9251306,9251678,"ENSORLG00020006444",NA,"description:zgc:56231 [Source:ZFIN;Acc:ZDB-GENE-040426-1914]","ENSORLG00000005341","10680073","10682504","zgc","gene_symbol:zgc:56231 description:ribosomal protein S20 [Source:NCBI gene;Acc:101166754]","iHSoutlier_CP020798.1_9276306"
20,9336514,9337958,"ENSORLG00020006025",NA,"description:Rho GTPase activating protein 29a [Source:ZFIN;Acc:ZDB-GENE-030131-9510]","ENSORLG00000005476","10780041","10819305","arhgap29a","gene_symbol:arhgap29a description:rho GTPase-activating protein 29 [Source:NCBI gene;Acc:101167748]","iHSoutlier_CP020798.1_9329269"
20,9707653,9718716,"ENSORLG00020005513",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_9694036"
20,9672250,9685978,"ENSORLG00020005617",NA,"description:collagen; type XI; alpha 1a [Source:ZFIN;Acc:ZDB-GENE-070209-167]","ENSORLG00000005664","11055392","11153607","col11a1a","gene_symbol:col11a1a description:collagen type XI alpha 1 chain [Source:NCBI gene;Acc:105356662]","iHSoutlier_CP020798.1_9694036"
20,10485383,10512078,"ENSORLG00020004892",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_10497680"
20,10724927,10731932,"ENSORLG00020004756","RAMP3","gene_symbol:RAMP3 description:receptor activity-modifying protein 3 [Source:NCBI gene;Acc:101156047]","ENSORLG00000026219","12226657","12262776","RAMP3","gene_symbol:RAMP3 description:receptor activity-modifying protein 3 [Source:NCBI gene;Acc:101156047]","iHSoutlier_CP020798.1_10711002"
20,10777724,10783272,"ENSORLG00020004746",NA,"description:myosin-6 [Source:NCBI gene;Acc:101156287]","ENSORLG00000023005","12277313","12286176",NA,"description:myosin heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:7576]","iHSoutlier_CP020798.1_10758293"
20,11053701,11057937,"ENSORLG00020004065","pdcd6","gene_symbol:pdcd6 description:programmed cell death 6 [Source:NCBI gene;Acc:101159541]","ENSORLG00000006481","12578042","12595660","pdcd6","gene_symbol:pdcd6 description:programmed cell death 6 [Source:NCBI gene;Acc:101159541]","iHSoutlier_CP020798.1_11034495"
20,11040379,11053739,"ENSORLG00020004129",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020798.1_11034495"
